Team,Active Players,Age,Pos.,Status,Base Salary,Payroll %,Country
New York Yankees,Tommy Kahnle,29,RP,Arb 2,"$1,387,500",0.62,
New York Yankees,Aaron Judge,27,RF,Pre-Arb,"$684,300",0.31,
New York Yankees,Gary Sanchez,26,C,Pre-Arb,"$669,800",0.30,Dominican Republic
New York Yankees,Gleyber Torres,22,SS,Pre-Arb,"$605,200",0.27,Venezuela
New York Yankees,Jordan Montgomery,26,SP,Pre-Arb,"$596,600",0.27,
New York Yankees,Luis Cessa,27,RP,Pre-Arb,"$578,975",0.26,Mexico
New York Yankees,Luke Voit,28,1B,Pre-Arb,"$573,200",0.26,
New York Yankees,Ben Heller,27,RP,Pre-Arb,"$555,000",0.25,
New York Yankees,Chad Green,28,RP,Pre-Arb,"$598,650",0.24,
New York Yankees,Giovanny Urshela,27,3B,Pre-Arb,"$555,000",0.24,Colombia
New York Yankees,Cameron Maybin,32,RF,Vet,"$555,000",0.21,
New York Yankees,Jonathan Loaisiga,24,RP,Pre-Arb,"$560,550",0.20,Nicaragua
New York Yankees,Nestor Cortes,24,RP,Pre-Arb,"$555,000",0.16,
New York Yankees,Clint Frazier,24,OF,Pre-Arb,"$563,300",0.14,
New York Yankees,Stephen Tarpley,26,RP,Pre-Arb,"$557,250",0.13,
New York Yankees,Thairo Estrada,23,2B,Pre-Arb,"$555,000",0.13,Venezuela
New York Yankees,Cory Gearrin,33,RP,Arb 4,"$1,400,000",0.12,
New York Yankees,Tyler Wade,24,2B,Pre-Arb,"$572,000",0.12,
New York Yankees,Mike Ford,26,1B,Pre-Arb,"$555,000",0.11,
New York Yankees,Kyle Higashioka,29,C,Pre-Arb,"$562,900",0.07,
New York Yankees,Chance Adams,24,RP,Pre-Arb,"$556,725",0.07,
New York Yankees,Tyler Lyons,31,RP,Arb 2,"$555,000",0.04,
New York Yankees,Michael King,24,P,Pre-Arb,"$555,000",0.01,
Oakland Athletics,Khris Davis,31,DH,Arb 3,"$16,500,000",17.67,
Oakland Athletics,Stephen Piscotty,28,RF,Arb 1,"$7,000,000",7.85,
Oakland Athletics,Joakim Soria,35,RP/CL,Vet,"$6,500,000",6.96,Mexico
Oakland Athletics,Blake Treinen,31,RP/CL,Arb 2,"$6,400,000",6.85,
Oakland Athletics,Michael Fiers,34,SP,Vet,"$6,000,000",6.42,
Oakland Athletics,Marcus Semien,28,SS,Arb 2,"$5,900,000",6.32,
Oakland Athletics,Yusmeiro Petit,34,RP,Vet,"$5,500,000",5.89,Venezuela
Oakland Athletics,Jurickson Profar,26,SS,Arb 3,"$3,600,000",3.85,Curacao
Oakland Athletics,Sean Manaea,27,SP,Arb 1,"$3,150,000",3.37,
Oakland Athletics,Liam Hendriks,30,RP/CL,Arb 3,"$2,150,000",2.30,Australia
Oakland Athletics,Mark Canha,30,CF,Arb 1,"$2,050,000",2.19,
Oakland Athletics,Robbie Grossman,29,DH,Arb 2,"$2,000,000",2.14,
Oakland Athletics,Brett Anderson,31,SP,Vet,"$1,500,000",1.61,
Oakland Athletics,Ryan Buchter,32,RP,,"$1,400,000",1.50,
Oakland Athletics,Tanner Roark,32,SP,Arb 3,"$10,000,000",1.26,
Oakland Athletics,Josh Phegley,31,C,Arb 2,"$1,075,000",1.15,
Oakland Athletics,Jake Diekman,32,RP/CL,Vet,"$2,250,000",0.84,
Oakland Athletics,Matt Chapman,26,3B,Pre-Arb,"$580,000",0.62,
Oakland Athletics,Matt Olson,25,1B,Pre-Arb,"$575,000",0.62,
Oakland Athletics,Chad Pinder,27,LF,Pre-Arb,"$565,000",0.60,
Oakland Athletics,Chris Bassitt,30,SP,Pre-Arb,"$565,000",0.60,
Oakland Athletics,Ramon Laureano,24,OF,Pre-Arb,"$557,500",0.60,
Oakland Athletics,Lou Trivino,27,RP/CL,Pre-Arb,"$557,500",0.60,
Oakland Athletics,Frankie Montas,26,SP,Pre-Arb,"$560,000",0.34,Dominican Republic
Oakland Athletics,Daniel Mengden,26,RP,Pre-Arb,"$555,000",0.27,
Oakland Athletics,J.B. Wendelken,26,RP,Pre-Arb,"$557,500",0.26,
Oakland Athletics,Homer Bailey,33,SP,Vet,"$555,000",0.25,
Oakland Athletics,Franklin Barreto,23,SS,Pre-Arb,"$557,500",0.20,Venezuela
Oakland Athletics,A.J. Puk,24,P,Pre-Arb,"$555,000",0.13,
Oakland Athletics,Seth Brown,26,1B,Pre-Arb,"$555,000",0.11,
Oakland Athletics,Sheldon Neuse,24,SS,Pre-Arb,"$555,000",0.10,
Oakland Athletics,Paul Blackburn,25,RP,Pre-Arb,"$555,000",0.10,
Oakland Athletics,Sean Murphy,24,C,Pre-Arb,"$555,000",0.09,
Oakland Athletics,Jesus Luzardo,21,P,Pre-Arb,"$555,000",0.07,
Oakland Athletics,Skye Bolt,25,CF,Pre-Arb,"$555,000",0.05,
Philadelphia Phillies,Jean Segura,29,SS,Vet,"$14,250,000",9.36,Dominican Republic
Philadelphia Phillies,Bryce Harper,26,RF,Vet,"$10,000,000",7.23,
Philadelphia Phillies,Juan Nicasio,32,RP,Vet,"$9,000,000",5.79,Dominican Republic
Philadelphia Phillies,Jason Vargas,36,SP,Vet,"$8,000,000",5.01,
Philadelphia Phillies,Cesar Hernandez,29,2B,Arb 3,"$7,750,000",4.85,Venezuela
Philadelphia Phillies,J.T. Realmuto,28,C,Arb 2,"$5,900,000",3.70,
Philadelphia Phillies,Maikel Franco,26,3B,Arb 2,"$5,200,000",3.26,Dominican Republic
Philadelphia Phillies,Aaron Nola,26,SP,Arb 1,"$4,000,000",2.82,
Philadelphia Phillies,Vincent Velasquez,27,SP,Arb 1,"$2,249,000",1.41,
Philadelphia Phillies,Jose Alvarez,30,RP,Arb 2,"$1,925,000",1.21,Venezuela
Philadelphia Phillies,Hector Neris,30,RP/CL,Arb 1,"$1,800,000",1.13,Dominican Republic
Philadelphia Phillies,Scott Kingery,25,SS,Pre-Arb,"$1,250,000",0.94,
Philadelphia Phillies,Jay Bruce,32,RF,Vet,"$13,000,000",0.63,
Philadelphia Phillies,Zach Eflin,25,SP,Pre-Arb,"$590,000",0.37,
Philadelphia Phillies,Rhys Hoskins,26,1B,Pre-Arb,"$575,000",0.36,
Philadelphia Phillies,Andrew Knapp,27,C,Pre-Arb,"$565,000",0.35,
Philadelphia Phillies,Jared Hughes,33,RP,Vet,"$2,125,000",0.33,
Philadelphia Phillies,Edubray Ramos,26,RP,Pre-Arb,"$573,500",0.30,Venezuela
Philadelphia Phillies,Sean Rodriguez,34,2B,Vet,"$555,000",0.30,United States
Philadelphia Phillies,Nick Pivetta,26,RP,Pre-Arb,"$598,000",0.28,
Philadelphia Phillies,Ranger Suarez,23,RP,Pre-Arb,"$555,000",0.21,Venezuela
Philadelphia Phillies,Nick Williams,25,RF,Pre-Arb,"$575,000",0.21,
Philadelphia Phillies,Brad Miller,29,2B,Vet,"$555,000",0.20,
Philadelphia Phillies,Adam Haseley,23,OF,Pre-Arb,"$555,000",0.19,
Philadelphia Phillies,Logan Morrison,31,DH,Vet,"$1,000,000",0.16,
Philadelphia Phillies,Philip Gosselin,30,2B,Pre-Arb,"$555,000",0.16,
Philadelphia Phillies,Edgar Garcia,22,RP,Pre-Arb,"$555,000",0.15,Dominican Republic
Philadelphia Phillies,Mike Morin,28,RP,Arb 2,"$555,000",0.13,
Philadelphia Phillies,Drew Smyly,30,SP,Vet,"$7,000,000",0.13,
Philadelphia Phillies,Blake Parker,34,RP,Arb 2,"$555,000",0.12,
Philadelphia Phillies,Cole Irvin,25,P,Pre-Arb,"$555,000",0.11,
Philadelphia Phillies,Austin Davis,26,RP,Pre-Arb,"$555,000",0.11,
Philadelphia Phillies,JD Hammer,24,P,Pre-Arb,"$555,000",0.10,
Philadelphia Phillies,Deivy Grullon,23,C,Pre-Arb,"$555,000",0.05,Dominican Republic
Philadelphia Phillies,Nick Vincent,32,RP,Arb 3,"$555,000",0.05,
Philadelphia Phillies,Jose Pirela,29,2B,Pre-Arb,"$575,500",0.05,Venezuela
Philadelphia Phillies,Enyel De Los Santos,23,SP,Pre-Arb,"$555,000",0.04,Dominican Republic
Pittsburgh Pirates,Starling Marte,30,CF,Vet,"$10,000,000",14.21,Dominican Republic
Pittsburgh Pirates,Keone Kela,26,RP,Arb 2,"$3,175,000",4.37,
Pittsburgh Pirates,Francisco Liriano,35,RP,Vet,"$1,800,000",2.47,Dominican Republic
Pittsburgh Pirates,Melky Cabrera,34,LF,Vet,"$1,150,000",1.58,Dominican Republic
Pittsburgh Pirates,Michael Feliz,26,RP,Arb 1,"$850,000",0.89,Dominican Republic
Pittsburgh Pirates,Richard Rodriguez,29,RP/CL,Pre-Arb,"$650,000",0.85,Dominican Republic
Pittsburgh Pirates,Josh Bell,26,1B,Pre-Arb,"$587,000",0.81,
Pittsburgh Pirates,Adam Frazier,27,2B,Pre-Arb,"$584,000",0.80,
Pittsburgh Pirates,Trevor Williams,27,SP,Pre-Arb,"$584,000",0.80,
Pittsburgh Pirates,Joe Musgrove,26,SP,Pre-Arb,"$582,500",0.80,
Pittsburgh Pirates,Colin Moran,26,3B,Pre-Arb,"$579,500",0.80,
Pittsburgh Pirates,Elias Diaz,28,C,Pre-Arb,"$578,500",0.80,Venezuela
Pittsburgh Pirates,Erik Gonzalez,27,2B,Pre-Arb,"$577,000",0.79,Dominican Republic
Pittsburgh Pirates,Steven Brault,27,SP,Pre-Arb,"$574,500",0.79,
Pittsburgh Pirates,Kevin Newman,25,SS,Pre-Arb,"$557,500",0.77,
Pittsburgh Pirates,JT Brubaker,25,SP,Pre-Arb,"$555,000",0.76,
Pittsburgh Pirates,Jacob Stallings,29,C,Pre-Arb,"$564,000",0.74,
Pittsburgh Pirates,Jose Osuna,26,1B,Pre-Arb,"$573,500",0.69,Venezuela
Pittsburgh Pirates,Bryan Reynolds,24,OF,Pre-Arb,"$555,000",0.67,
Pittsburgh Pirates,Chris Stratton,28,SP,Pre-Arb,"$567,500",0.59,
Pittsburgh Pirates,Clay Holmes,26,RP,Pre-Arb,"$555,000",0.58,
Pittsburgh Pirates,Pablo Reyes,25,LF,Pre-Arb,"$565,500",0.40,Dominican Republic
Pittsburgh Pirates,Geoff Hartlieb,25,P,Pre-Arb,"$555,000",0.38,
Pittsburgh Pirates,Cole Tucker,22,SS,Pre-Arb,"$555,000",0.32,
Pittsburgh Pirates,Dario Agrazal,24,SP,Pre-Arb,"$555,000",0.30,Panama
Pittsburgh Pirates,Dovydas Neverauskas,26,RP,Pre-Arb,"$569,000",0.28,Lithuania
Pittsburgh Pirates,Mitch Keller,23,SP,Pre-Arb,"$555,000",0.23,
Pittsburgh Pirates,Alex McRae,26,P,Pre-Arb,"$555,000",0.18,
Pittsburgh Pirates,Yefry Ramirez,25,RP,Pre-Arb,"$555,000",0.18,Dominican Republic
Pittsburgh Pirates,Kevin Kramer,25,SS,Pre-Arb,"$555,000",0.13,
Pittsburgh Pirates,Steve Baron,28,C,Arb 1,"$555,000",0.11,United States
Pittsburgh Pirates,Yacksel Rios,26,RP,Pre-Arb,"$555,000",0.11,Puerto Rico
Pittsburgh Pirates,Wei-Chung Wang,27,RP,Pre-Arb,"$555,000",0.11,Taiwan
Pittsburgh Pirates,Jake Elmore,32,LF,Arb 3,"$555,000",0.11,
Pittsburgh Pirates,Montana DuRapau,27,P,Pre-Arb,"$555,000",0.10,
Pittsburgh Pirates,James Marvel,25,SP,Pre-Arb,"$555,000",0.09,
Pittsburgh Pirates,Luis Escobar,23,RP,Pre-Arb,"$555,000",0.08,Colombia
Pittsburgh Pirates,Williams Jerez,27,RP,Pre-Arb,"$555,000",0.07,United States
Pittsburgh Pirates,Corban Joseph,30,1B,Pre-Arb,"$555,000",0.05,United States
Pittsburgh Pirates,Parker Markel,28,P,Pre-Arb,"$555,000",0.02,
San Diego Padres,Eric Hosmer,29,1B,Vet,"$20,000,000",20.14,
San Diego Padres,Manny Machado,26,3B,Vet,"$10,000,000",11.51,
San Diego Padres,Garrett Richards,31,SP,Vet,"$7,000,000",6.71,
San Diego Padres,Wil Myers,28,LF,Arb 3,"$3,000,000",5.28,
San Diego Padres,Kirby Yates,32,RP,Arb 2,"$3,062,500",2.94,
San Diego Padres,Craig Stammen,35,RP,Vet,"$2,250,000",2.16,
San Diego Padres,Austin Hedges,26,C,Arb 1,"$2,060,000",1.98,
San Diego Padres,Robbie Erlin,28,RP,Arb 2,"$1,450,000",1.39,United States
San Diego Padres,Travis Jankowski,28,RF,Arb 1,"$1,165,000",1.12,
San Diego Padres,Greg Garcia,29,2B,Arb 1,"$910,000",0.87,
San Diego Padres,Hunter Renfroe,27,RF,Pre-Arb,"$582,100",0.56,
San Diego Padres,Matthew Strahm,27,SP,Pre-Arb,"$581,700",0.56,
San Diego Padres,Manuel Margot,24,CF,Pre-Arb,"$577,100",0.55,Dominican Republic
San Diego Padres,Dinelson Lamet,26,SP,Pre-Arb,"$566,700",0.54,Dominican Republic
San Diego Padres,Joey Lucchesi,26,SP,Pre-Arb,"$565,100",0.54,
San Diego Padres,Eric Lauer,24,SP,Pre-Arb,"$562,500",0.54,
San Diego Padres,Anderson Espinoza,21,SP,Pre-Arb,"$555,000",0.53,Venezuela
San Diego Padres,Edward Olivares,23,OF,Pre-Arb,"$555,000",0.53,Venezuela
San Diego Padres,Chris Paddack,23,SP,Pre-Arb,"$555,000",0.50,
San Diego Padres,Francisco Mejia,23,C,Pre-Arb,"$556,300",0.49,Dominican Republic
San Diego Padres,Trey Wingenter,25,RP,Pre-Arb,"$557,200",0.48,
San Diego Padres,Luis Perdomo,26,RP,Pre-Arb,"$555,000",0.42,Dominican Republic
San Diego Padres,Cal Quantrill,24,SP,Pre-Arb,"$555,000",0.37,
San Diego Padres,Josh Naylor,22,1B,Pre-Arb,"$555,000",0.34,
San Diego Padres,Nick Margevicius,23,P,Pre-Arb,"$555,000",0.29,
San Diego Padres,Austin Allen,25,C,Pre-Arb,"$555,000",0.29,
San Diego Padres,Ty France,24,3B,Pre-Arb,"$555,000",0.25,
San Diego Padres,Luis Urias,22,SS,Pre-Arb,"$556,400",0.24,Mexico
San Diego Padres,Andres Munoz,20,P,Pre-Arb,"$555,000",0.23,Mexico
San Diego Padres,Michel Baez,23,P,Pre-Arb,"$555,000",0.20,Cuba
San Diego Padres,Gerardo Reyes,26,RP,Pre-Arb,"$555,000",0.20,Mexico
San Diego Padres,Nick Martini,29,RF,Pre-Arb,"$557,500",0.09,
San Diego Padres,Eric Yardley,28,P,Pre-Arb,"$555,000",0.09,
San Diego Padres,David Bednar,24,P,Pre-Arb,"$555,000",0.08,
San Diego Padres,Javier Guerra,23,SS,Pre-Arb,"$555,000",0.08,Panama
San Diego Padres,Ronald Bolanos,22,SP,Pre-Arb,"$555,000",0.08,Cuba
San Diego Padres,Seth Mejias-Brean,28,3B,Pre-Arb,"$555,000",0.08,
San Diego Padres,Luis Torrens,23,C,Pre-Arb,"$555,000",0.04,Venezuela
San Diego Padres,Pedro Avila,22,SP,Pre-Arb,"$555,000",0.00,Venezuela
San Francisco Giants,Buster Posey,32,C,Vet,"$21,400,000",12.42,
San Francisco Giants,Johnny Cueto,33,SP,Vet,"$21,000,000",11.76,Dominican Republic
San Francisco Giants,Jeff Samardzija,34,SP,Vet,"$18,000,000",11.09,
San Francisco Giants,Brandon Belt,31,1B,Vet,"$16,000,000",9.63,
San Francisco Giants,Brandon Crawford,32,SS,Vet,"$15,000,000",8.51,
San Francisco Giants,Evan Longoria,33,3B,Vet,"$14,500,000",7.00,
San Francisco Giants,Madison Bumgarner,29,SP,Vet,"$12,000,000",6.72,
San Francisco Giants,Kevin Pillar,30,CF,Arb 2,"$5,800,000",3.16,
San Francisco Giants,Will Smith,29,RP,Arb 4,"$4,225,000",2.37,
San Francisco Giants,Melvin Adon,25,P,Pre-Arb,"$555,000",0.31,Dominican Republic
San Francisco Giants,Joe McCarthy,25,RF,Pre-Arb,"$555,000",0.31,
San Francisco Giants,Ricardo Pinto,25,RP,Pre-Arb,"$555,000",0.31,Venezuela
San Francisco Giants,Kyle Barraclough,29,RP,Arb 1,"$1,725,000",0.27,
San Francisco Giants,Stephen Vogt,34,C,Vet,"$555,000",0.25,
San Francisco Giants,Donovan Solano,31,2B,Arb 1,"$555,000",0.24,Colombia
San Francisco Giants,Shaun Anderson,24,RP,Pre-Arb,"$555,000",0.23,
San Francisco Giants,Dereck Rodriguez,27,SP,Pre-Arb,"$561,250",0.22,United States
San Francisco Giants,Mike Yastrzemski,28,OF,Pre-Arb,"$555,000",0.21,
San Francisco Giants,Tyler Beede,26,SP,Pre-Arb,"$555,000",0.20,
San Francisco Giants,Alex Dickerson,29,LF,Arb 1,"$555,000",0.17,
San Francisco Giants,Austin Slater,26,LF,Pre-Arb,"$555,000",0.15,
San Francisco Giants,Sam Coonrod,26,RP,Pre-Arb,"$555,000",0.13,
San Francisco Giants,Fernando Abad,33,RP,Vet,"$800,000",0.11,Dominican Republic
San Francisco Giants,Jandel Gustave,26,RP,Pre-Arb,"$555,000",0.10,Dominican Republic
San Francisco Giants,Andrew Suarez,26,RP,Pre-Arb,"$555,000",0.10,
San Francisco Giants,Aramis Garcia,26,C,Pre-Arb,"$555,000",0.08,
San Francisco Giants,Joey Rickard,28,LF,Pre-Arb,"$570,000",0.07,
San Francisco Giants,Logan Webb,22,SP,Pre-Arb,"$555,000",0.07,
San Francisco Giants,Conner Menez,24,P,Pre-Arb,"$555,000",0.06,
San Francisco Giants,Mauricio Dubon,24,SS,Pre-Arb,"$555,000",0.06,
San Francisco Giants,Tyler Rogers,28,P,Pre-Arb,"$555,000",0.06,
San Francisco Giants,Burch Smith,29,RP,Pre-Arb,"$555,000",0.05,
San Francisco Giants,Sam Selman,28,P,Pre-Arb,"$555,000",0.05,
San Francisco Giants,Chris Shaw,25,1B,Pre-Arb,"$555,000",0.05,
San Francisco Giants,Jaylin Davis,24,RF,Pre-Arb,"$555,000",0.04,
San Francisco Giants,Wandy Peralta,27,RP,Pre-Arb,"$570,000",0.04,Dominican Republic
San Francisco Giants,Mike Gerber,26,OF,Pre-Arb,"$555,000",0.03,
San Francisco Giants,Enderson Franco,26,P,Pre-Arb,"$555,000",0.03,Venezuela
San Francisco Giants,Cristhian Adames,27,SS,Pre-Arb,"$555,000",0.03,
San Francisco Giants,Abiatal Avelino,24,SS,Pre-Arb,"$555,000",0.02,Dominican Republic
Seattle Mariners,Felix Hernandez,33,SP,Vet,"$27,000,000",19.29,Venezuela
Seattle Mariners,Kyle Seager,31,3B,Vet,"$19,000,000",13.50,
Seattle Mariners,Dee Gordon,31,2B,Vet,"$13,000,000",9.21,
Seattle Mariners,Yusei Kikuchi,28,SP,Pre-Arb,"$8,000,000",6.58,Japan
Seattle Mariners,Wade LeBlanc,34,RP,,"$2,000,000",1.94,
Seattle Mariners,Domingo Santana,26,RF,,"$1,950,000",1.35,Dominican Republic
Seattle Mariners,Marco Gonzales,27,SP,Pre-Arb,"$900,000",0.62,
Seattle Mariners,Omar Narvaez,27,C,Pre-Arb,"$581,200",0.40,Venezuela
Seattle Mariners,Brandon Brennan,27,RP,Pre-Arb,"$575,000",0.40,
Seattle Mariners,Sam Tuivailala,26,RP,Pre-Arb,"$568,600",0.39,
Seattle Mariners,Dan Vogelbach,26,1B,Pre-Arb,"$558,600",0.39,
Seattle Mariners,Tom Murphy,28,C,Pre-Arb,"$557,500",0.38,
Seattle Mariners,Dylan Moore,26,SS,Pre-Arb,"$565,000",0.38,
Seattle Mariners,Mallex Smith,26,LF,Pre-Arb,"$578,400",0.37,
Seattle Mariners,J.P. Crawford,24,SS,Pre-Arb,"$555,000",0.30,
Seattle Mariners,Austin Adams,28,RP,Pre-Arb,"$555,000",0.29,
Seattle Mariners,Anthony Bass,31,RP,Vet,"$555,000",0.27,
Seattle Mariners,Braden Bishop,25,CF,Pre-Arb,"$555,000",0.27,
Seattle Mariners,Tom Milone,32,SP,Vet,"$555,000",0.27,
Seattle Mariners,Erik Swanson,25,RP,Pre-Arb,"$555,000",0.23,
Seattle Mariners,Austin Nola,29,C,Pre-Arb,"$555,000",0.22,
Seattle Mariners,Dan Altavilla,26,RP,Pre-Arb,"$555,000",0.21,
Seattle Mariners,Matt Wisler,26,RP,Pre-Arb,"$570,000",0.19,
Seattle Mariners,Matt Magill,29,RP/CL,Pre-Arb,"$560,000",0.15,
Seattle Mariners,Timmy Lopes,25,2B,Pre-Arb,"$555,000",0.14,
Seattle Mariners,Keon Broxton,29,RF,Pre-Arb,"$571,765",0.14,
Seattle Mariners,Reggie McClain,26,P,Pre-Arb,"$555,000",0.12,
Seattle Mariners,Shed Long,23,INF,Pre-Arb,"$555,000",0.12,
Seattle Mariners,Zac Grotz,26,P,Pre-Arb,"$555,000",0.11,
Seattle Mariners,Taylor Guilbeau,26,P,Pre-Arb,"$555,000",0.10,
Seattle Mariners,Jake Fraley,24,OF,Pre-Arb,"$555,000",0.08,
Seattle Mariners,Justus Sheffield,23,SP,Pre-Arb,"$555,000",0.08,
Seattle Mariners,Justin Dunn,23,P,Pre-Arb,"$555,000",0.04,
Seattle Mariners,Kyle Lewis,23,OF,Pre-Arb,"$555,000",0.04,
Seattle Mariners,Donnie Walton,25,SS,Pre-Arb,"$555,000",0.04,
Seattle Mariners,Art Warren,26,RP,Pre-Arb,"$555,000",0.04,
St Louis Cardinals,Yadier Molina,36,C,Vet,"$20,000,000",11.47,
St Louis Cardinals,Dexter Fowler,33,CF,Vet,"$14,500,000",9.47,
St Louis Cardinals,Paul Goldschmidt,31,1B,Vet,"$14,500,000",8.89,
St Louis Cardinals,Matt Carpenter,33,1B,Vet,"$14,500,000",8.46,
St Louis Cardinals,Carlos Martinez,27,RP,Arb 3,"$11,500,000",6.71,Dominican Republic
St Louis Cardinals,Andrew Miller,34,RP,Vet,"$11,000,000",6.60,
St Louis Cardinals,Adam Wainwright,37,SP,Vet,"$2,000,000",5.74,
St Louis Cardinals,Miles Mikolas,30,SP,Pre-Arb,"$7,750,000",5.02,
St Louis Cardinals,Kolten Wong,28,2B,Arb 3,"$6,500,000",3.73,
St Louis Cardinals,Michael Wacha,28,SP,Arb 3,"$6,350,000",3.64,
St Louis Cardinals,Paul DeJong,25,SS,Pre-Arb,"$1,500,000",0.96,
St Louis Cardinals,Matt Wieters,33,C,Vet,"$1,500,000",0.86,
St Louis Cardinals,Dominic Leone,27,RP,Pre-Arb,"$1,260,000",0.72,
St Louis Cardinals,Jose Martinez,30,1B,Pre-Arb,"$1,000,000",0.65,Venezuela
St Louis Cardinals,John Gant,26,RP,Pre-Arb,"$571,300",0.33,
St Louis Cardinals,John Brebbia,29,RP,Pre-Arb,"$569,300",0.33,
St Louis Cardinals,Jack Flaherty,23,SP,Pre-Arb,"$562,100",0.32,
St Louis Cardinals,Dakota Hudson,24,SP,Pre-Arb,"$559,100",0.32,
St Louis Cardinals,Adolis Garcia,26,OF,Pre-Arb,"$555,000",0.32,Cuba
St Louis Cardinals,Austin Gomber,25,SP,Pre-Arb,"$555,000",0.32,
St Louis Cardinals,Ramon Urias,25,2B,Pre-Arb,"$555,000",0.32,Mexico
St Louis Cardinals,Yairo Munoz,24,SS,Pre-Arb,"$562,000",0.31,Dominican Republic
St Louis Cardinals,Giovanny Gallegos,27,RP/CL,Pre-Arb,"$555,000",0.30,Mexico
St Louis Cardinals,Harrison Bader,25,RF,Pre-Arb,"$578,300",0.29,
St Louis Cardinals,Tyler Webb,28,RP,Pre-Arb,"$555,000",0.28,
St Louis Cardinals,Mike Mayers,27,RP,Pre-Arb,"$563,700",0.27,
St Louis Cardinals,Tyler O'Neill,24,OF,Pre-Arb,"$564,000",0.23,
St Louis Cardinals,Tommy Edman,24,SS,Pre-Arb,"$555,000",0.20,
St Louis Cardinals,Ryan Helsley,24,P,Pre-Arb,"$555,000",0.18,
St Louis Cardinals,Daniel Poncedeleon,27,RP,Pre-Arb,"$555,000",0.13,
St Louis Cardinals,Andrew Knizner,24,C,Pre-Arb,"$555,000",0.12,
St Louis Cardinals,Rangel Ravelo,27,1B,Pre-Arb,"$555,000",0.09,
St Louis Cardinals,Genesis Cabrera,22,RP,Pre-Arb,"$555,000",0.08,Dominican Republic
St Louis Cardinals,Junior Fernandez,22,P,Pre-Arb,"$555,000",0.08,Dominican Republic
St Louis Cardinals,Randy Arozarena,24,OF,Pre-Arb,"$555,000",0.06,Cuba
St Louis Cardinals,Edmundo Sosa,23,SS,Pre-Arb,"$555,000",0.05,Panama
St Louis Cardinals,Joe Hudson,28,C,Pre-Arb,"$555,000",0.05,
St Louis Cardinals,Alexander Reyes,24,RP,Pre-Arb,"$564,600",0.02,Dominican Republic
Tampa Bay Rays,Charlie Morton,35,SP,Vet,"$15,000,000",23.37,
Tampa Bay Rays,Kevin Kiermaier,29,CF,Arb 3,"$8,000,000",12.72,
Tampa Bay Rays,Avisail Garcia,28,RF,Arb 4,"$3,500,000",7.01,Venezuela
Tampa Bay Rays,Mike Zunino,28,C,Arb 3,"$4,412,500",6.93,
Tampa Bay Rays,Tommy Pham,31,CF,Arb 1,"$4,100,000",6.39,
Tampa Bay Rays,Matt Duffy,28,3B,Arb 2,"$2,675,000",4.17,
Tampa Bay Rays,Blake Snell,26,SP,Pre-Arb,"$1,000,000",2.49,
Tampa Bay Rays,Chaz Roe,32,RP,Arb 1,"$1,275,000",1.99,
Tampa Bay Rays,Brandon Lowe,24,2B,Pre-Arb,"$1,000,000",1.56,
Tampa Bay Rays,Ji-Man Choi,28,1B,Pre-Arb,"$850,000",1.32,"Korea, South"
Tampa Bay Rays,Guillermo Heredia,28,CF,Pre-Arb,"$782,000",1.13,Cuba
Tampa Bay Rays,Joe Wendle,29,2B,Pre-Arb,"$570,400",0.89,
Tampa Bay Rays,Tyler Glasnow,25,SP,Pre-Arb,"$566,700",0.88,
Tampa Bay Rays,Willy Adames,23,SS,Pre-Arb,"$562,400",0.88,Dominican Republic
Tampa Bay Rays,Yonny Chirinos,25,SP,Pre-Arb,"$561,800",0.88,Venezuela
Tampa Bay Rays,Diego Castillo,25,RP/CL,Pre-Arb,"$561,500",0.87,Dominican Republic
Tampa Bay Rays,Yandy Diaz,27,3B,Pre-Arb,"$558,400",0.87,Cuba
Tampa Bay Rays,Austin Meadows,24,CF,Pre-Arb,"$557,400",0.87,
Tampa Bay Rays,Jalen Beeks,25,RP,Pre-Arb,"$556,500",0.78,
Tampa Bay Rays,Emilio Pagan,28,RP/CL,Pre-Arb,"$555,000",0.77,
Tampa Bay Rays,Anthony Banda,25,RP,Pre-Arb,"$556,800",0.70,
Tampa Bay Rays,Ryan Yarbrough,27,SP,Pre-Arb,"$563,400",0.69,
Tampa Bay Rays,Travis d'Arnaud,30,C,Arb 3,"$555,000",0.68,
Tampa Bay Rays,Oliver Drake,32,RP,Pre-Arb,"$566,100",0.60,
Tampa Bay Rays,Daniel Robertson,25,SS,Pre-Arb,"$570,300",0.57,
Tampa Bay Rays,Jose De Leon,26,RP,Pre-Arb,"$558,000",0.55,
Tampa Bay Rays,Colin Poche,25,P,Pre-Arb,"$555,000",0.53,
Tampa Bay Rays,Michael Perez,26,C,Pre-Arb,"$556,700",0.49,
Tampa Bay Rays,Andrew Kittredge,29,RP/CL,Pre-Arb,"$555,000",0.48,
Tampa Bay Rays,Michael Brosseau,25,3B,Pre-Arb,"$555,000",0.40,
Tampa Bay Rays,Nate Lowe,23,1B,Pre-Arb,"$555,000",0.32,
Tampa Bay Rays,Jesus Aguilar,29,1B,Pre-Arb,"$637,500",0.32,Venezuela
Tampa Bay Rays,Eric Sogard,33,2B,Vet,"$555,000",0.30,
Tampa Bay Rays,Austin Pruitt,29,SP,Pre-Arb,"$555,000",0.29,
Tampa Bay Rays,Nick Anderson,28,RP,Pre-Arb,"$555,000",0.28,
